model,target,fold_id,n_samples,mae,rmse,r2,directional_accuracy,hit_rate,pearson,spearman
mlp,y_UUP,13,35,0.02090907101503216,0.026866087652502302,-35.52531006543434,0.5142857142857142,0.5142857142857142,-0.08211317745606644,-0.030532212885154068
mlp,y_UUP,14,34,0.015757109134263585,0.02183244438222731,-23.452260958117844,0.4411764705882353,0.4411764705882353,0.14466535651036053,0.022003208865499495
mlp,y_UUP,15,34,0.01467179048887732,0.01914303670671888,-18.68195485380169,0.5294117647058824,0.5294117647058824,-0.054835755942531976,0.05821682345663408
mlp,y_UUP,16,33,0.016816332776251854,0.02271965909386375,-26.002088987137647,0.45454545454545453,0.45454545454545453,0.03653905211770775,0.07637670286547492
mlp,y_UUP,17,33,0.011651540480678204,0.014739982628711425,-12.205619403929457,0.6060606060606061,0.6060606060606061,0.18951748274073776,0.16177822401264708
mlp,y_UUP,18,34,0.024153337595908632,0.03388677560489272,-85.09013700921196,0.4411764705882353,0.4411764705882353,0.0010678646821705917,-0.08724883515416815
mlp,y_UUP,19,35,0.02190953680422228,0.029282378392903072,-72.16288170948332,0.4857142857142857,0.4857142857142857,-0.03182803588736664,0.06750700280112044
mlp,y_UUP,20,34,0.027779416241039415,0.044123081683461574,-226.3147918842394,0.4411764705882353,0.4411764705882353,-0.005208788661032183,-0.07807486631016042
mlp,y_UUP,21,29,0.01768261888333319,0.02544748775765901,-89.17006310451632,0.5172413793103449,0.5172413793103449,0.2556460547079745,0.28866995073891616
mlp,y_UUP,22,27,0.016525918056109694,0.020514144309713215,-43.275488804620096,0.48148148148148145,0.48148148148148145,-0.0735720679837843,-0.09462759462759461
mlp,y_UUP,23,29,0.011485986441940352,0.01563051184788042,-14.216092203023997,0.5862068965517241,0.5862068965517241,0.24670623070389744,0.3998029344280625
mlp,y_UUP,24,33,0.013757316469007238,0.017812991147113388,-19.24943766085323,0.5757575757575758,0.5757575757575758,0.23011963093921897,0.20757082047903685
mlp,y_TLT,0,35,0.024701816578675928,0.034691381814374686,-19.607181900857267,0.2857142857142857,0.2857142857142857,-0.13787571918450972,-0.23753501400560226
mlp,y_TLT,1,35,0.0158359804247617,0.02093659133896597,-8.868950661879893,0.45714285714285713,0.45714285714285713,-0.06923266716499185,-0.04509803921568628
