target,fold_id,model,directional_accuracy
y_XLB,12,knn,0.3823529411764705
y_XLB,12,rf,0.3529411764705882
y_XLB,12,mlp,0.3529411764705882
y_XLB,12,ridge,0.2352941176470588
y_XLB,12,baseline_zero,0.0
y_XLB,13,mlp,0.4285714285714285
y_XLB,13,baseline_last,0.4
y_XLB,13,ridge,0.4
y_XLB,13,rf,0.4
y_XLB,13,knn,0.3714285714285714
y_XLB,13,baseline_zero,0.0
y_XLB,14,ridge,0.5588235294117647
y_XLB,14,mlp,0.4411764705882353
y_XLB,14,rf,0.4117647058823529
y_XLB,14,knn,0.3823529411764705
y_XLB,14,baseline_last,0.3529411764705882
y_XLB,14,baseline_zero,0.0
y_XLB,15,ridge,0.6176470588235294
y_XLB,15,mlp,0.5294117647058824
y_XLB,15,knn,0.4411764705882353
y_XLB,15,baseline_last,0.4117647058823529
y_XLB,15,rf,0.3529411764705882
y_XLB,15,baseline_zero,0.0588235294117647
y_XLB,16,knn,0.5757575757575758
y_XLB,16,ridge,0.5757575757575758
y_XLB,16,baseline_last,0.3333333333333333
y_XLB,16,rf,0.3333333333333333
y_XLB,16,mlp,0.3333333333333333
y_XLB,16,baseline_zero,0.0909090909090909
y_XLB,17,ridge,0.4848484848484848
y_XLB,17,mlp,0.4848484848484848
y_XLB,17,knn,0.3939393939393939
y_XLB,17,rf,0.3333333333333333
y_XLB,17,baseline_last,0.303030303030303
y_XLB,17,baseline_zero,0.0909090909090909
y_XLB,18,knn,0.5
y_XLB,18,ridge,0.4411764705882353
y_XLB,18,rf,0.3823529411764705
y_XLB,18,mlp,0.3823529411764705
y_XLB,18,baseline_last,0.3235294117647059
y_XLB,18,baseline_zero,0.0294117647058823
y_XLB,19,mlp,0.4571428571428571
y_XLB,19,knn,0.4
y_XLB,19,rf,0.3714285714285714
y_XLB,19,baseline_last,0.3428571428571428
y_XLB,19,ridge,0.3428571428571428
y_XLB,19,baseline_zero,0.0
y_XLB,20,mlp,0.6470588235294118
y_XLB,20,knn,0.4705882352941176
y_XLB,20,baseline_last,0.3529411764705882
y_XLB,20,ridge,0.3529411764705882
y_XLB,20,rf,0.3529411764705882
y_XLB,20,baseline_zero,0.0
y_XLB,21,knn,0.5172413793103449
y_XLB,21,ridge,0.4137931034482758
y_XLB,21,baseline_last,0.2758620689655172
y_XLB,21,rf,0.2758620689655172
y_XLB,21,mlp,0.2758620689655172
y_XLB,21,baseline_zero,0.0
y_XLB,22,ridge,0.6296296296296297
y_XLB,22,knn,0.4444444444444444
y_XLB,22,mlp,0.4074074074074074
y_XLB,22,baseline_last,0.3333333333333333
y_XLB,22,rf,0.2962962962962963
y_XLB,22,baseline_zero,0.0
y_XLB,23,mlp,0.5517241379310345
y_XLB,23,ridge,0.4827586206896552
y_XLB,23,knn,0.3448275862068966
y_XLB,23,baseline_last,0.2758620689655172
y_XLB,23,rf,0.2413793103448276
y_XLB,23,baseline_zero,0.0
y_XLB,24,mlp,0.6060606060606061
y_XLB,24,rf,0.4545454545454545
y_XLB,24,knn,0.4242424242424242
y_XLB,24,ridge,0.3636363636363636
y_XLB,24,baseline_last,0.3333333333333333
y_XLB,24,baseline_zero,0.0
y_XLC,0,rf,0.5142857142857142
y_XLC,0,mlp,0.4571428571428571
y_XLC,0,knn,0.4285714285714285
y_XLC,0,ridge,0.4
y_XLC,0,baseline_last,0.2571428571428571
y_XLC,0,baseline_zero,0.0571428571428571
y_XLC,1,rf,0.4857142857142857
y_XLC,1,knn,0.4571428571428571
y_XLC,1,ridge,0.4285714285714285
y_XLC,1,mlp,0.4
y_XLC,1,baseline_last,0.2857142857142857
y_XLC,1,baseline_zero,0.0571428571428571
y_XLC,2,rf,0.4594594594594595
y_XLC,2,mlp,0.4324324324324324
y_XLC,2,ridge,0.3783783783783784
y_XLC,2,baseline_last,0.3243243243243243
y_XLC,2,knn,0.2972972972972973
y_XLC,2,baseline_zero,0.054054054054054
y_XLC,3,rf,0.6470588235294118
y_XLC,3,knn,0.3823529411764705
y_XLC,3,baseline_last,0.3529411764705882
y_XLC,3,mlp,0.3529411764705882
y_XLC,3,ridge,0.3235294117647059
y_XLC,3,baseline_zero,0.0
y_XLC,4,rf,0.5625
y_XLC,4,mlp,0.5
y_XLC,4,knn,0.4375
y_XLC,4,ridge,0.4375
y_XLC,4,baseline_last,0.40625
y_XLC,4,baseline_zero,0.0
y_XLC,5,rf,0.7142857142857143
y_XLC,5,knn,0.6428571428571429
y_XLC,5,mlp,0.5357142857142857
y_XLC,5,ridge,0.4642857142857143
y_XLC,5,baseline_last,0.3214285714285714
y_XLC,5,baseline_zero,0.0
y_XLC,6,rf,0.6551724137931034
y_XLC,6,mlp,0.5862068965517241
y_XLC,6,knn,0.4827586206896552
y_XLC,6,ridge,0.4137931034482758
y_XLC,6,baseline_last,0.3448275862068966
y_XLC,6,baseline_zero,0.0
y_XLC,7,knn,0.5666666666666667
y_XLC,7,rf,0.5333333333333333
y_XLC,7,ridge,0.4666666666666667
y_XLC,7,baseline_last,0.4
y_XLC,7,mlp,0.4
y_XLC,7,baseline_zero,0.0
y_XLC,8,rf,0.5882352941176471
y_XLC,8,knn,0.4705882352941176
y_XLC,8,mlp,0.4411764705882353
y_XLC,8,ridge,0.4117647058823529
y_XLC,8,baseline_last,0.3235294117647059
y_XLC,8,baseline_zero,0.0
y_XLC,9,rf,0.5428571428571428
y_XLC,9,mlp,0.5428571428571428
y_XLC,9,knn,0.5142857142857142
y_XLC,9,ridge,0.4285714285714285
y_XLC,9,baseline_last,0.2857142857142857
y_XLC,9,baseline_zero,0.0
y_XLC,10,rf,0.5142857142857142
y_XLC,10,knn,0.4571428571428571
y_XLC,10,mlp,0.4571428571428571
y_XLC,10,ridge,0.4
y_XLC,10,baseline_last,0.2857142857142857
y_XLC,10,baseline_zero,0.0
y_XLC,11,baseline_last,0.4857142857142857
y_XLC,11,ridge,0.4857142857142857
y_XLC,11,rf,0.4571428571428571
y_XLC,11,mlp,0.4571428571428571
y_XLC,11,knn,0.4285714285714285
y_XLC,11,baseline_zero,0.0
y_XLC,12,rf,0.5588235294117647
y_XLC,12,baseline_last,0.5294117647058824
y_XLC,12,knn,0.5
y_XLC,12,mlp,0.4705882352941176
y_XLC,12,ridge,0.4117647058823529
y_XLC,12,baseline_zero,0.0
y_XLC,13,ridge,0.6571428571428571
y_XLC,13,rf,0.6285714285714286
y_XLC,13,baseline_last,0.4571428571428571
y_XLC,13,knn,0.4571428571428571
y_XLC,13,mlp,0.3142857142857143
y_XLC,13,baseline_zero,0.0
y_XLC,14,ridge,0.7058823529411765
y_XLC,14,rf,0.6176470588235294
y_XLC,14,knn,0.5294117647058824
y_XLC,14,mlp,0.4411764705882353
y_XLC,14,baseline_last,0.3235294117647059
y_XLC,14,baseline_zero,0.0
y_XLC,15,ridge,0.6470588235294118
y_XLC,15,rf,0.5294117647058824
y_XLC,15,knn,0.4705882352941176
y_XLC,15,mlp,0.4705882352941176
y_XLC,15,baseline_last,0.3235294117647059
y_XLC,15,baseline_zero,0.0
y_XLC,16,mlp,0.5757575757575758
y_XLC,16,knn,0.5151515151515151
y_XLC,16,ridge,0.4848484848484848
y_XLC,16,rf,0.4545454545454545
y_XLC,16,baseline_last,0.3636363636363636
y_XLC,16,baseline_zero,0.0
y_XLC,17,mlp,0.5757575757575758
y_XLC,17,baseline_last,0.5454545454545454
y_XLC,17,knn,0.4848484848484848
y_XLC,17,rf,0.4242424242424242
y_XLC,17,ridge,0.303030303030303
y_XLC,17,baseline_zero,0.0
y_XLC,18,baseline_last,0.5
y_XLC,18,rf,0.4705882352941176
y_XLC,18,mlp,0.4705882352941176
y_XLC,18,knn,0.4117647058823529
y_XLC,18,ridge,0.4117647058823529
y_XLC,18,baseline_zero,0.0
y_XLC,19,mlp,0.6571428571428571
y_XLC,19,ridge,0.6
y_XLC,19,knn,0.4857142857142857
y_XLC,19,baseline_last,0.4571428571428571
y_XLC,19,rf,0.4571428571428571
y_XLC,19,baseline_zero,0.0
y_XLC,20,ridge,0.6764705882352942
y_XLC,20,knn,0.5294117647058824
y_XLC,20,rf,0.5294117647058824
y_XLC,20,mlp,0.4705882352941176
y_XLC,20,baseline_last,0.3529411764705882
y_XLC,20,baseline_zero,0.0
y_XLC,21,rf,0.6206896551724138
y_XLC,21,knn,0.5172413793103449
y_XLC,21,ridge,0.4827586206896552
y_XLC,21,mlp,0.4827586206896552
y_XLC,21,baseline_last,0.3103448275862069
y_XLC,21,baseline_zero,0.0
y_XLC,22,rf,0.7407407407407407
y_XLC,22,mlp,0.5555555555555556
y_XLC,22,knn,0.4814814814814814
y_XLC,22,ridge,0.4444444444444444
y_XLC,22,baseline_last,0.4074074074074074
y_XLC,22,baseline_zero,0.0
y_XLC,23,ridge,0.5517241379310345
y_XLC,23,rf,0.5172413793103449
y_XLC,23,baseline_last,0.4827586206896552
y_XLC,23,knn,0.4827586206896552
y_XLC,23,mlp,0.4482758620689655
y_XLC,23,baseline_zero,0.0
y_XLC,24,mlp,0.6666666666666666
y_XLC,24,baseline_last,0.6060606060606061
y_XLC,24,ridge,0.6060606060606061
y_XLC,24,rf,0.6060606060606061
y_XLC,24,knn,0.4545454545454545
y_XLC,24,baseline_zero,0.0
y_XLE,0,mlp,0.6
y_XLE,0,baseline_last,0.5428571428571428
y_XLE,0,rf,0.4571428571428571
y_XLE,0,knn,0.4285714285714285
y_XLE,0,ridge,0.4285714285714285
y_XLE,0,baseline_zero,0.0
y_XLE,1,knn,0.5714285714285714
y_XLE,1,baseline_last,0.5142857142857142
y_XLE,1,ridge,0.5142857142857142
y_XLE,1,rf,0.4857142857142857
y_XLE,1,mlp,0.4571428571428571
y_XLE,1,baseline_zero,0.0
y_XLE,2,mlp,0.5945945945945946
y_XLE,2,ridge,0.4864864864864865
y_XLE,2,knn,0.4594594594594595
y_XLE,2,baseline_last,0.4324324324324324
y_XLE,2,rf,0.4324324324324324
y_XLE,2,baseline_zero,0.0
y_XLE,3,mlp,0.5882352941176471
y_XLE,3,ridge,0.5588235294117647
y_XLE,3,knn,0.5
y_XLE,3,rf,0.4117647058823529
y_XLE,3,baseline_last,0.3529411764705882
y_XLE,3,baseline_zero,0.0
y_XLE,4,ridge,0.65625
y_XLE,4,knn,0.53125
y_XLE,4,mlp,0.5
y_XLE,4,rf,0.375
y_XLE,4,baseline_last,0.3125
y_XLE,4,baseline_zero,0.0
y_XLE,5,ridge,0.7142857142857143
y_XLE,5,mlp,0.5357142857142857
y_XLE,5,rf,0.5
y_XLE,5,knn,0.4285714285714285
y_XLE,5,baseline_last,0.3928571428571428
y_XLE,5,baseline_zero,0.0
y_XLE,6,ridge,0.6206896551724138
y_XLE,6,knn,0.5517241379310345
y_XLE,6,rf,0.5172413793103449
y_XLE,6,mlp,0.4827586206896552
y_XLE,6,baseline_last,0.3448275862068966
y_XLE,6,baseline_zero,0.0
y_XLE,7,ridge,0.6
y_XLE,7,rf,0.6
y_XLE,7,knn,0.5
y_XLE,7,mlp,0.4
y_XLE,7,baseline_last,0.3666666666666666
y_XLE,7,baseline_zero,0.0
y_XLE,8,knn,0.5882352941176471
y_XLE,8,ridge,0.5588235294117647
y_XLE,8,rf,0.4705882352941176
y_XLE,8,mlp,0.3823529411764705
y_XLE,8,baseline_last,0.3235294117647059
y_XLE,8,baseline_zero,0.0
y_XLE,9,knn,0.5714285714285714
y_XLE,9,rf,0.4571428571428571
y_XLE,9,ridge,0.4285714285714285
y_XLE,9,mlp,0.4285714285714285
y_XLE,9,baseline_last,0.3428571428571428
y_XLE,9,baseline_zero,0.0
y_XLE,10,mlp,0.6
y_XLE,10,rf,0.5714285714285714
y_XLE,10,knn,0.5428571428571428
y_XLE,10,ridge,0.5428571428571428
y_XLE,10,baseline_last,0.3142857142857143
y_XLE,10,baseline_zero,0.0
y_XLE,11,ridge,0.5428571428571428
y_XLE,11,knn,0.5142857142857142
y_XLE,11,rf,0.5142857142857142
y_XLE,11,mlp,0.4857142857142857
y_XLE,11,baseline_last,0.3428571428571428
y_XLE,11,baseline_zero,0.0
y_XLE,12,rf,0.6764705882352942
y_XLE,12,ridge,0.5882352941176471
y_XLE,12,knn,0.5588235294117647
y_XLE,12,mlp,0.5294117647058824
y_XLE,12,baseline_last,0.3529411764705882
y_XLE,12,baseline_zero,0.0
y_XLE,13,rf,0.6285714285714286
y_XLE,13,knn,0.4857142857142857
y_XLE,13,ridge,0.4857142857142857
y_XLE,13,mlp,0.4285714285714285
y_XLE,13,baseline_last,0.3714285714285714
y_XLE,13,baseline_zero,0.0
y_XLE,14,rf,0.6176470588235294
y_XLE,14,ridge,0.5588235294117647
y_XLE,14,mlp,0.5294117647058824
y_XLE,14,knn,0.4411764705882353
y_XLE,14,baseline_last,0.3529411764705882
y_XLE,14,baseline_zero,0.0
y_XLE,15,rf,0.5882352941176471
y_XLE,15,ridge,0.5588235294117647
y_XLE,15,knn,0.4411764705882353
y_XLE,15,mlp,0.4411764705882353
y_XLE,15,baseline_last,0.3823529411764705
y_XLE,15,baseline_zero,0.0294117647058823
y_XLE,16,ridge,0.6363636363636364
y_XLE,16,rf,0.5151515151515151
y_XLE,16,mlp,0.4848484848484848
y_XLE,16,baseline_last,0.3939393939393939
y_XLE,16,knn,0.3636363636363636
y_XLE,16,baseline_zero,0.0303030303030303
y_XLE,17,ridge,0.6060606060606061
y_XLE,17,mlp,0.5454545454545454
y_XLE,17,rf,0.5151515151515151
y_XLE,17,baseline_last,0.4242424242424242
y_XLE,17,knn,0.3333333333333333
y_XLE,17,baseline_zero,0.0606060606060606
y_XLE,18,rf,0.5
y_XLE,18,knn,0.4411764705882353
y_XLE,18,ridge,0.4117647058823529
y_XLE,18,mlp,0.3823529411764705
y_XLE,18,baseline_last,0.3529411764705882
y_XLE,18,baseline_zero,0.0294117647058823
y_XLE,19,mlp,0.6
y_XLE,19,rf,0.5714285714285714
y_XLE,19,knn,0.5428571428571428
y_XLE,19,baseline_last,0.3428571428571428
y_XLE,19,ridge,0.3428571428571428
y_XLE,19,baseline_zero,0.0285714285714285
y_XLE,20,knn,0.5588235294117647
y_XLE,20,rf,0.5294117647058824
y_XLE,20,mlp,0.5
y_XLE,20,ridge,0.3529411764705882
y_XLE,20,baseline_last,0.2941176470588235
y_XLE,20,baseline_zero,0.0
y_XLE,21,knn,0.4827586206896552
y_XLE,21,rf,0.4827586206896552
y_XLE,21,mlp,0.4482758620689655
y_XLE,21,ridge,0.3103448275862069
y_XLE,21,baseline_last,0.2413793103448276
y_XLE,21,baseline_zero,0.0344827586206896
y_XLE,22,mlp,0.5185185185185185
y_XLE,22,knn,0.4074074074074074
y_XLE,22,ridge,0.3703703703703703
y_XLE,22,rf,0.2962962962962963
y_XLE,22,baseline_last,0.2592592592592592
y_XLE,22,baseline_zero,0.037037037037037
y_XLE,23,mlp,0.4482758620689655
y_XLE,23,ridge,0.4137931034482758
y_XLE,23,rf,0.4137931034482758
y_XLE,23,baseline_last,0.2758620689655172
y_XLE,23,knn,0.2413793103448276
y_XLE,23,baseline_zero,0.0344827586206896
y_XLE,24,mlp,0.696969696969697
y_XLE,24,rf,0.5454545454545454
y_XLE,24,ridge,0.4848484848484848
y_XLE,24,knn,0.4242424242424242
y_XLE,24,baseline_last,0.3939393939393939
y_XLE,24,baseline_zero,0.0
y_XLF,0,ridge,0.4857142857142857
y_XLF,0,baseline_last,0.4571428571428571
y_XLF,0,rf,0.4571428571428571
y_XLF,0,mlp,0.4571428571428571
y_XLF,0,knn,0.3142857142857143
y_XLF,0,baseline_zero,0.0
y_XLF,1,ridge,0.4571428571428571
y_XLF,1,rf,0.4571428571428571
y_XLF,1,mlp,0.4571428571428571
y_XLF,1,knn,0.4285714285714285
y_XLF,1,baseline_last,0.3714285714285714
y_XLF,1,baseline_zero,0.0
y_XLF,2,ridge,0.5135135135135135
y_XLF,2,knn,0.4594594594594595
y_XLF,2,rf,0.4324324324324324
y_XLF,2,mlp,0.3783783783783784
y_XLF,2,baseline_last,0.2432432432432432
y_XLF,2,baseline_zero,0.0
y_XLF,3,knn,0.5882352941176471
y_XLF,3,mlp,0.5882352941176471
y_XLF,3,ridge,0.5294117647058824
y_XLF,3,rf,0.4705882352941176
y_XLF,3,baseline_last,0.2941176470588235
y_XLF,3,baseline_zero,0.0
y_XLF,4,ridge,0.59375
y_XLF,4,knn,0.5625
y_XLF,4,mlp,0.5625
y_XLF,4,rf,0.53125
y_XLF,4,baseline_last,0.25
y_XLF,4,baseline_zero,0.0
y_XLF,5,rf,0.6428571428571429
y_XLF,5,ridge,0.5714285714285714
y_XLF,5,knn,0.4285714285714285
y_XLF,5,mlp,0.3928571428571428
y_XLF,5,baseline_last,0.3571428571428571
y_XLF,5,baseline_zero,0.0
y_XLF,6,mlp,0.6206896551724138
y_XLF,6,ridge,0.5517241379310345
y_XLF,6,rf,0.5172413793103449
y_XLF,6,knn,0.4482758620689655
y_XLF,6,baseline_last,0.3103448275862069
y_XLF,6,baseline_zero,0.0
y_XLF,7,knn,0.6333333333333333
y_XLF,7,ridge,0.6
y_XLF,7,rf,0.6
y_XLF,7,mlp,0.4333333333333333
y_XLF,7,baseline_last,0.3333333333333333
y_XLF,7,baseline_zero,0.0
y_XLF,8,knn,0.6764705882352942
y_XLF,8,rf,0.6470588235294118
y_XLF,8,ridge,0.5882352941176471
y_XLF,8,mlp,0.3529411764705882
y_XLF,8,baseline_last,0.2647058823529412
y_XLF,8,baseline_zero,0.0
y_XLF,9,knn,0.6857142857142857
y_XLF,9,ridge,0.5428571428571428
y_XLF,9,rf,0.5142857142857142
y_XLF,9,mlp,0.4857142857142857
y_XLF,9,baseline_last,0.2571428571428571
y_XLF,9,baseline_zero,0.0
y_XLF,10,knn,0.5142857142857142
y_XLF,10,mlp,0.5142857142857142
y_XLF,10,rf,0.4571428571428571
y_XLF,10,ridge,0.3714285714285714
y_XLF,10,baseline_last,0.2285714285714285
y_XLF,10,baseline_zero,0.0
y_XLF,11,mlp,0.5714285714285714
y_XLF,11,rf,0.4857142857142857
y_XLF,11,knn,0.4285714285714285
y_XLF,11,baseline_last,0.3142857142857143
y_XLF,11,ridge,0.2857142857142857
y_XLF,11,baseline_zero,0.0285714285714285
y_XLF,12,rf,0.4705882352941176
y_XLF,12,knn,0.4411764705882353
y_XLF,12,mlp,0.4117647058823529
y_XLF,12,baseline_last,0.2941176470588235
y_XLF,12,ridge,0.2647058823529412
y_XLF,12,baseline_zero,0.0588235294117647
y_XLF,13,knn,0.4285714285714285
y_XLF,13,mlp,0.4285714285714285
y_XLF,13,ridge,0.3714285714285714
y_XLF,13,baseline_last,0.3142857142857143
y_XLF,13,rf,0.3142857142857143
y_XLF,13,baseline_zero,0.0571428571428571
y_XLF,14,mlp,0.6176470588235294
y_XLF,14,knn,0.5
y_XLF,14,ridge,0.4117647058823529
y_XLF,14,rf,0.3529411764705882
y_XLF,14,baseline_last,0.2941176470588235
y_XLF,14,baseline_zero,0.0294117647058823
y_XLF,15,ridge,0.5
y_XLF,15,knn,0.4411764705882353
y_XLF,15,rf,0.4117647058823529
y_XLF,15,baseline_last,0.3823529411764705
y_XLF,15,mlp,0.3235294117647059
y_XLF,15,baseline_zero,0.0
y_XLF,16,mlp,0.5151515151515151
y_XLF,16,ridge,0.4848484848484848
y_XLF,16,knn,0.3939393939393939
y_XLF,16,rf,0.3939393939393939
y_XLF,16,baseline_last,0.3333333333333333
y_XLF,16,baseline_zero,0.0
y_XLF,17,ridge,0.4848484848484848
y_XLF,17,mlp,0.4848484848484848
y_XLF,17,rf,0.4545454545454545
y_XLF,17,baseline_last,0.3939393939393939
y_XLF,17,knn,0.3333333333333333
y_XLF,17,baseline_zero,0.0
y_XLF,18,knn,0.4705882352941176
y_XLF,18,mlp,0.4705882352941176
y_XLF,18,ridge,0.3823529411764705
y_XLF,18,baseline_last,0.3529411764705882
y_XLF,18,rf,0.3235294117647059
y_XLF,18,baseline_zero,0.0294117647058823
y_XLF,19,knn,0.5428571428571428
y_XLF,19,mlp,0.4571428571428571
y_XLF,19,ridge,0.4
y_XLF,19,baseline_last,0.3714285714285714
y_XLF,19,rf,0.3714285714285714
y_XLF,19,baseline_zero,0.0285714285714285
y_XLF,20,knn,0.5882352941176471
y_XLF,20,rf,0.5882352941176471
y_XLF,20,mlp,0.4705882352941176
y_XLF,20,baseline_last,0.3529411764705882
y_XLF,20,ridge,0.3235294117647059
y_XLF,20,baseline_zero,0.0294117647058823
y_XLF,21,knn,0.5517241379310345
y_XLF,21,mlp,0.5517241379310345
y_XLF,21,rf,0.5172413793103449
y_XLF,21,ridge,0.4137931034482758
y_XLF,21,baseline_last,0.3793103448275862
y_XLF,21,baseline_zero,0.0
y_XLF,22,mlp,0.6666666666666666
y_XLF,22,rf,0.5185185185185185
y_XLF,22,knn,0.4074074074074074
y_XLF,22,baseline_last,0.3703703703703703
y_XLF,22,ridge,0.3703703703703703
y_XLF,22,baseline_zero,0.0
y_XLF,23,ridge,0.4482758620689655
y_XLF,23,rf,0.4137931034482758
y_XLF,23,knn,0.3793103448275862
y_XLF,23,baseline_last,0.3103448275862069
y_XLF,23,mlp,0.3103448275862069
y_XLF,23,baseline_zero,0.0
y_XLF,24,mlp,0.5151515151515151
y_XLF,24,ridge,0.4848484848484848
y_XLF,24,knn,0.3939393939393939
y_XLF,24,rf,0.3939393939393939
y_XLF,24,baseline_last,0.2727272727272727
y_XLF,24,baseline_zero,0.0
y_XLI,0,mlp,0.4857142857142857
y_XLI,0,ridge,0.4571428571428571
y_XLI,0,rf,0.4
y_XLI,0,knn,0.3142857142857143
y_XLI,0,baseline_last,0.2857142857142857
y_XLI,0,baseline_zero,0.0
y_XLI,1,mlp,0.4857142857142857
y_XLI,1,knn,0.4285714285714285
y_XLI,1,ridge,0.4285714285714285
y_XLI,1,baseline_last,0.3142857142857143
y_XLI,1,rf,0.3142857142857143
y_XLI,1,baseline_zero,0.0
y_XLI,2,mlp,0.5405405405405406
y_XLI,2,knn,0.4324324324324324
y_XLI,2,ridge,0.4324324324324324
y_XLI,2,rf,0.3783783783783784
y_XLI,2,baseline_last,0.2972972972972973
y_XLI,2,baseline_zero,0.0
y_XLI,3,knn,0.5882352941176471
y_XLI,3,mlp,0.5294117647058824
y_XLI,3,rf,0.5
y_XLI,3,ridge,0.4411764705882353
y_XLI,3,baseline_last,0.3235294117647059
y_XLI,3,baseline_zero,0.0
y_XLI,4,knn,0.5625
y_XLI,4,ridge,0.46875
y_XLI,4,rf,0.46875
y_XLI,4,mlp,0.46875
y_XLI,4,baseline_last,0.375
y_XLI,4,baseline_zero,0.0
y_XLI,5,knn,0.5714285714285714
y_XLI,5,mlp,0.5357142857142857
y_XLI,5,baseline_last,0.3928571428571428
y_XLI,5,rf,0.3928571428571428
y_XLI,5,ridge,0.3571428571428571
y_XLI,5,baseline_zero,0.0
y_XLI,6,knn,0.6551724137931034
y_XLI,6,mlp,0.4827586206896552
y_XLI,6,rf,0.4482758620689655
y_XLI,6,baseline_last,0.3793103448275862
y_XLI,6,ridge,0.3793103448275862
y_XLI,6,baseline_zero,0.0
y_XLI,7,rf,0.6333333333333333
y_XLI,7,knn,0.6
y_XLI,7,mlp,0.5333333333333333
y_XLI,7,ridge,0.4666666666666667
y_XLI,7,baseline_last,0.2666666666666666
y_XLI,7,baseline_zero,0.0
y_XLI,8,knn,0.6764705882352942
y_XLI,8,ridge,0.5882352941176471
y_XLI,8,rf,0.5294117647058824
y_XLI,8,mlp,0.4705882352941176
y_XLI,8,baseline_last,0.2352941176470588
y_XLI,8,baseline_zero,0.0
y_XLI,9,knn,0.5714285714285714
y_XLI,9,rf,0.5714285714285714
y_XLI,9,ridge,0.5142857142857142
y_XLI,9,mlp,0.4571428571428571
y_XLI,9,baseline_last,0.2571428571428571
y_XLI,9,baseline_zero,0.0
y_XLI,10,knn,0.6
y_XLI,10,rf,0.4285714285714285
y_XLI,10,mlp,0.4
y_XLI,10,baseline_last,0.3714285714285714
y_XLI,10,ridge,0.3714285714285714
y_XLI,10,baseline_zero,0.0
y_XLI,11,knn,0.5142857142857142
y_XLI,11,rf,0.4857142857142857
y_XLI,11,baseline_last,0.4571428571428571
y_XLI,11,mlp,0.4571428571428571
y_XLI,11,ridge,0.3714285714285714
y_XLI,11,baseline_zero,0.0
y_XLI,12,knn,0.5294117647058824
y_XLI,12,rf,0.4705882352941176
y_XLI,12,baseline_last,0.4411764705882353
y_XLI,12,mlp,0.4117647058823529
y_XLI,12,ridge,0.2941176470588235
y_XLI,12,baseline_zero,0.0
y_XLI,13,mlp,0.5142857142857142
y_XLI,13,knn,0.4571428571428571
y_XLI,13,ridge,0.4
y_XLI,13,rf,0.3714285714285714
y_XLI,13,baseline_last,0.3428571428571428
y_XLI,13,baseline_zero,0.0
y_XLI,14,mlp,0.5882352941176471
y_XLI,14,knn,0.5
y_XLI,14,rf,0.4411764705882353
y_XLI,14,ridge,0.3823529411764705
y_XLI,14,baseline_last,0.2352941176470588
y_XLI,14,baseline_zero,0.0
y_XLI,15,knn,0.5
y_XLI,15,rf,0.5
y_XLI,15,ridge,0.4705882352941176
y_XLI,15,mlp,0.4705882352941176
y_XLI,15,baseline_last,0.2058823529411764
y_XLI,15,baseline_zero,0.0
y_XLI,16,knn,0.5757575757575758
y_XLI,16,ridge,0.4242424242424242
y_XLI,16,mlp,0.4242424242424242
y_XLI,16,rf,0.3636363636363636
y_XLI,16,baseline_last,0.2121212121212121
y_XLI,16,baseline_zero,0.0
y_XLI,17,knn,0.5151515151515151
y_XLI,17,ridge,0.5151515151515151
y_XLI,17,rf,0.3939393939393939
y_XLI,17,mlp,0.3636363636363636
y_XLI,17,baseline_last,0.2424242424242424
y_XLI,17,baseline_zero,0.0
y_XLI,18,mlp,0.5882352941176471
y_XLI,18,ridge,0.5588235294117647
y_XLI,18,knn,0.5
y_XLI,18,rf,0.4411764705882353
y_XLI,18,baseline_last,0.2352941176470588
y_XLI,18,baseline_zero,0.0
y_XLI,19,ridge,0.4857142857142857
y_XLI,19,rf,0.4571428571428571
y_XLI,19,mlp,0.4571428571428571
y_XLI,19,knn,0.4285714285714285
y_XLI,19,baseline_last,0.1714285714285714
y_XLI,19,baseline_zero,0.0
y_XLI,20,knn,0.5294117647058824
y_XLI,20,ridge,0.5
y_XLI,20,mlp,0.4705882352941176
y_XLI,20,rf,0.4411764705882353
y_XLI,20,baseline_last,0.2058823529411764
y_XLI,20,baseline_zero,0.0
y_XLI,21,knn,0.5172413793103449
y_XLI,21,ridge,0.5172413793103449
y_XLI,21,mlp,0.5172413793103449
y_XLI,21,rf,0.4827586206896552
y_XLI,21,baseline_last,0.2758620689655172
y_XLI,21,baseline_zero,0.0
y_XLI,22,rf,0.5925925925925926
y_XLI,22,mlp,0.5925925925925926
y_XLI,22,ridge,0.5185185185185185
y_XLI,22,baseline_last,0.4444444444444444
y_XLI,22,knn,0.4444444444444444
y_XLI,22,baseline_zero,0.0
y_XLI,23,ridge,0.4482758620689655
y_XLI,23,knn,0.3793103448275862
y_XLI,23,mlp,0.3793103448275862
y_XLI,23,baseline_last,0.3448275862068966
y_XLI,23,rf,0.3448275862068966
y_XLI,23,baseline_zero,0.0
y_XLI,24,ridge,0.4848484848484848
y_XLI,24,mlp,0.3939393939393939
y_XLI,24,rf,0.3333333333333333
y_XLI,24,baseline_last,0.303030303030303
y_XLI,24,knn,0.303030303030303
y_XLI,24,baseline_zero,0.0
y_XLK,0,ridge,0.6
y_XLK,0,rf,0.5142857142857142
y_XLK,0,mlp,0.4571428571428571
y_XLK,0,baseline_last,0.4285714285714285
y_XLK,0,knn,0.3714285714285714
y_XLK,0,baseline_zero,0.0
y_XLK,1,mlp,0.6571428571428571
y_XLK,1,ridge,0.6
y_XLK,1,rf,0.4857142857142857
